order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return,month,profit,margin_pct,has_problem,rating_group,nps_group
12598,2026-04-03,C00434,Новосибирск,повторная продажа,Алексеева Ю.С.,Редукторы,Редуктор R-8,1,0.1,87497,66780,4,нет проблемы,1,0,2026-04,20717,0.237,False,средняя,passive
12599,2026-04-03,C00279,Санкт-Петербург,телефон,Петров М.С.,Клапаны,Клапан V-12,1,0.0,40587,27846,4,нет проблемы,16,0,2026-04,12741,0.314,False,средняя,passive
12600,2026-04-03,C01273,Москва,сайт,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0.07,110396,79019,5,нет проблемы,14,0,2026-04,31377,0.284,False,высокая,promoter
12601,2026-04-03,C00243,Казань,почта,Новиков П.К.,Датчики,Датчик D-17,1,0.05,16587,10560,4,нет проблемы,30,0,2026-04,6027,0.363,False,средняя,passive
12602,2026-04-03,C01898,Санкт-Петербург,почта,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.0,77525,58927,5,нет проблемы,19,0,2026-04,18598,0.24,False,высокая,promoter
12603,2026-04-03,C01978,Москва,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,2,0.0,288310,202315,4,нет проблемы,4,0,2026-04,85995,0.298,False,средняя,passive
12604,2026-04-03,C01901,Екатеринбург,телефон,Смирнов Р.О.,Контроллеры,Контроллер C-9,1,0.03,63461,40478,5,нет проблемы,21,0,2026-04,22983,0.362,False,высокая,promoter
12605,2026-04-03,C00785,Санкт-Петербург,повторная продажа,Иванова А.А.,Фильтры,Фильтр F-30,2,0.03,48512,34301,3,срок поставки,20,0,2026-04,14211,0.293,True,низкая,detractor
12606,2026-04-06,C00511,Москва,телефон,Сидорова Н.К.,Редукторы,Редуктор R-8,1,0.0,95572,76564,5,нет проблемы,8,0,2026-04,19008,0.199,False,высокая,promoter
12607,2026-04-06,C01451,Новосибирск,почта,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.0,87297,66965,5,нет проблемы,22,0,2026-04,20332,0.233,False,высокая,promoter
12608,2026-04-06,C00273,Москва,телефон,Петров М.С.,Датчики,Датчик D-17,4,0.05,67037,41690,3,комплектация,24,0,2026-04,25347,0.378,True,низкая,detractor
12609,2026-04-06,C00136,Москва,повторная продажа,Морозов Д.А.,Редукторы,Редуктор R-8,1,0.07,78016,59301,4,нет проблемы,7,0,2026-04,18715,0.24,False,средняя,passive
12610,2026-04-06,C01498,Новосибирск,сайт,Громов А.Н.,Контроллеры,Контроллер C-9,1,0.03,63537,41692,4,нет проблемы,2,0,2026-04,21845,0.344,False,средняя,passive
12611,2026-04-06,C01275,Москва,сайт,Орлова Е.И.,Насосы,Насос Н-45,2,0.0,135329,102236,4,нет проблемы,16,0,2026-04,33093,0.245,False,средняя,passive
12612,2026-04-06,C01645,Екатеринбург,почта,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0.05,108774,80158,5,нет проблемы,12,0,2026-04,28616,0.263,False,высокая,promoter
12613,2026-04-06,C00785,Санкт-Петербург,телефон,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.05,145497,105343,5,нет проблемы,10,0,2026-04,40154,0.276,False,высокая,promoter
12614,2026-04-06,C02081,Казань,почта,Егорова Т.С.,Насосы,Насос Н-45,3,0.1,180588,134594,5,нет проблемы,14,0,2026-04,45994,0.255,False,высокая,promoter
12615,2026-04-06,C01848,Екатеринбург,сайт,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.07,139511,100507,5,нет проблемы,6,0,2026-04,39004,0.28,False,высокая,promoter
12616,2026-04-06,C01169,Екатеринбург,сайт,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.03,68254,51123,4,нет проблемы,10,0,2026-04,17131,0.251,False,средняя,passive
12617,2026-04-06,C01780,Москва,почта,Сидорова Н.К.,Контроллеры,Контроллер C-9,2,0.0,124029,80509,2,срок поставки,32,0,2026-04,43520,0.351,True,низкая,detractor
12618,2026-04-06,C01189,Санкт-Петербург,телефон,Федорова М.А.,Клапаны,Клапан V-12,1,0.03,36841,26329,5,нет проблемы,5,0,2026-04,10512,0.285,False,высокая,promoter
12619,2026-04-06,C00812,Москва,сайт,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,1,0.05,103568,74864,5,нет проблемы,6,0,2026-04,28704,0.277,False,высокая,promoter
12620,2026-04-06,C00558,Санкт-Петербург,сайт,Морозов Д.А.,Датчики,Датчик D-17,2,0.1,35188,23073,3,комплектация,18,0,2026-04,12115,0.344,True,низкая,detractor
12621,2026-04-06,C02083,Москва,повторная продажа,Зайцева В.Л.,Фильтры,Фильтр F-30,1,0.03,23704,16230,5,комплектация,24,0,2026-04,7474,0.315,True,высокая,promoter
12622,2026-04-06,C01076,Новосибирск,повторная продажа,Морозов Д.А.,Редукторы,Редуктор R-8,1,0.1,80032,63167,4,срок поставки,16,0,2026-04,16865,0.211,True,средняя,passive
12623,2026-04-06,C00791,Екатеринбург,сайт,Новиков П.К.,Клапаны,Клапан V-12,3,0.1,100203,70925,5,нет проблемы,12,0,2026-04,29278,0.292,False,высокая,promoter
12624,2026-04-06,C00855,Москва,телефон,Волкова Н.П.,Компрессоры,Компрессор А-120,2,0.03,278574,195091,4,доставка,11,0,2026-04,83483,0.3,True,средняя,passive
12625,2026-04-06,C01502,Санкт-Петербург,повторная продажа,Петров М.С.,Контроллеры,Контроллер C-9,1,0.07,63501,41182,4,комплектация,24,0,2026-04,22319,0.351,True,средняя,passive
12626,2026-04-06,C00664,Москва,почта,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.0,155783,110997,4,нет проблемы,15,0,2026-04,44786,0.287,False,средняя,passive
12627,2026-04-06,C01721,Казань,телефон,Смирнов Р.О.,Редукторы,Редуктор R-8,1,0.05,81881,65694,5,нет проблемы,7,0,2026-04,16187,0.198,False,высокая,promoter
12628,2026-04-06,C00546,Москва,сайт,Новиков П.К.,Редукторы,Редуктор R-8,1,0.05,82535,65417,5,нет проблемы,9,0,2026-04,17118,0.207,False,высокая,promoter
12629,2026-04-06,C00006,Казань,повторная продажа,Смирнов Р.О.,Датчики,Датчик D-17,2,0.1,31632,20758,5,нет проблемы,10,0,2026-04,10874,0.344,False,высокая,promoter
12630,2026-04-06,C01568,Москва,сайт,Алексеева Ю.С.,Датчики,Датчик D-17,3,0.05,56552,36750,5,нет проблемы,5,0,2026-04,19802,0.35,False,высокая,promoter
12631,2026-04-06,C01481,Новосибирск,почта,Иванова А.А.,Клапаны,Клапан V-12,1,0.05,35963,24834,2,комплектация,30,0,2026-04,11129,0.309,True,низкая,detractor
12632,2026-04-06,C00351,Москва,сайт,Новиков П.К.,Редукторы,Редуктор R-8,1,0.03,82697,62974,5,нет проблемы,19,0,2026-04,19723,0.238,False,высокая,promoter
12633,2026-04-06,C00612,Новосибирск,сайт,Волкова Н.П.,Насосы,Насос Н-45,2,0.07,137559,107967,5,нет проблемы,4,0,2026-04,29592,0.215,False,высокая,promoter
12634,2026-04-06,C00497,Казань,сайт,Егорова Т.С.,Редукторы,Редуктор R-8,1,0.03,81597,64278,5,нет проблемы,3,0,2026-04,17319,0.212,False,высокая,promoter
12635,2026-04-06,C00859,Москва,телефон,Петров М.С.,Редукторы,Редуктор R-8,1,0.1,88399,69833,5,нет проблемы,7,0,2026-04,18566,0.21,False,высокая,promoter
12636,2026-04-06,C00233,Новосибирск,повторная продажа,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,3,0.1,329895,251480,3,документы,17,0,2026-04,78415,0.238,True,низкая,detractor
12637,2026-04-06,C00099,Казань,сайт,Иванова А.А.,Датчики,Датчик D-17,3,0.07,50262,31336,4,нет проблемы,19,0,2026-04,18926,0.377,False,средняя,passive
12638,2026-04-06,C00021,Санкт-Петербург,телефон,Кузнецов И.В.,Датчики,Датчик D-17,2,0.1,34369,21969,4,нет проблемы,7,0,2026-04,12400,0.361,False,средняя,passive
12639,2026-04-07,C01825,Москва,сайт,Сидорова Н.К.,Редукторы,Редуктор R-8,1,0.07,80242,61578,4,нет проблемы,13,0,2026-04,18664,0.233,False,средняя,passive
12640,2026-04-07,C01062,Москва,повторная продажа,Зайцева В.Л.,Редукторы,Редуктор R-8,3,0.05,270436,205995,3,неполное описание,28,0,2026-04,64441,0.238,True,низкая,detractor
12641,2026-04-07,C00138,Новосибирск,сайт,Смирнов Р.О.,Датчики,Датчик D-17,1,0.03,19176,12373,3,качество консультации,29,0,2026-04,6803,0.355,True,низкая,detractor
12642,2026-04-07,C01289,Казань,телефон,Смирнов Р.О.,Редукторы,Редуктор R-8,2,0.1,164081,130722,5,нет проблемы,4,0,2026-04,33359,0.203,False,высокая,promoter
12643,2026-04-07,C00968,Екатеринбург,сайт,Федорова М.А.,Насосы,Насос Н-45,1,0.07,66507,49385,5,нет проблемы,8,0,2026-04,17122,0.257,False,высокая,promoter
12644,2026-04-07,C00604,Новосибирск,почта,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.07,78568,63117,4,срок поставки,28,0,2026-04,15451,0.197,True,средняя,passive
12645,2026-04-07,C00731,Новосибирск,повторная продажа,Волкова Н.П.,Контроллеры,Контроллер C-9,1,0.0,61648,39154,3,качество консультации,30,0,2026-04,22494,0.365,True,низкая,detractor
12646,2026-04-07,C01595,Москва,повторная продажа,Зайцева В.Л.,Контроллеры,Контроллер C-9,1,0.03,63750,43504,5,неполное описание,14,0,2026-04,20246,0.318,True,высокая,promoter
12647,2026-04-07,C00472,Москва,сайт,Морозов Д.А.,Редукторы,Редуктор R-8,3,0.0,252333,200357,4,нет проблемы,9,0,2026-04,51976,0.206,False,средняя,passive
12648,2026-04-07,C01367,Москва,телефон,Зайцева В.Л.,Насосы,Насос Н-45,2,0.07,123628,94453,5,нет проблемы,3,0,2026-04,29175,0.236,False,высокая,promoter
12649,2026-04-07,C00513,Санкт-Петербург,почта,Кузнецов И.В.,Редукторы,Редуктор R-8,2,0.03,163287,130644,5,доставка,31,0,2026-04,32643,0.2,True,высокая,promoter
12650,2026-04-07,C00179,Новосибирск,почта,Волкова Н.П.,Редукторы,Редуктор R-8,1,0.1,88425,68723,4,нет проблемы,24,0,2026-04,19702,0.223,False,средняя,passive
12651,2026-04-07,C02000,Новосибирск,почта,Орлова Е.И.,Компрессоры,Компрессор А-120,1,0.05,144079,101918,5,нет проблемы,14,0,2026-04,42161,0.293,False,высокая,promoter
12652,2026-04-07,C01466,Санкт-Петербург,сайт,Зайцева В.Л.,Контроллеры,Контроллер C-9,1,0.07,57028,38808,5,нет проблемы,11,0,2026-04,18220,0.319,False,высокая,promoter
12653,2026-04-07,C02046,Москва,почта,Орлова Е.И.,Редукторы,Редуктор R-8,1,0.05,83060,64266,4,нет проблемы,20,0,2026-04,18794,0.226,False,средняя,passive
12654,2026-04-07,C00849,Санкт-Петербург,сайт,Новиков П.К.,Компрессоры,Компрессор А-120,3,0.0,417648,305421,4,нет проблемы,9,0,2026-04,112227,0.269,False,средняя,passive
12655,2026-04-07,C00503,Москва,почта,Морозов Д.А.,Насосы,Насос Н-45,1,0.03,72228,55168,5,нет проблемы,7,0,2026-04,17060,0.236,False,высокая,promoter
12656,2026-04-07,C02095,Санкт-Петербург,сайт,Орлова Е.И.,Редукторы,Редуктор R-8,3,0.03,280112,213425,5,нет проблемы,13,0,2026-04,66687,0.238,False,высокая,promoter
12657,2026-04-07,C01711,Санкт-Петербург,почта,Егорова Т.С.,Клапаны,Клапан V-12,2,0.0,74338,53997,2,документы,24,0,2026-04,20341,0.274,True,низкая,detractor
12658,2026-04-07,C01844,Москва,сайт,Алексеева Ю.С.,Редукторы,Редуктор R-8,1,0.05,84659,66681,5,нет проблемы,4,0,2026-04,17978,0.212,False,высокая,promoter
12659,2026-04-07,C00035,Екатеринбург,повторная продажа,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,2,0.07,215998,157156,5,нет проблемы,11,0,2026-04,58842,0.272,False,высокая,promoter
12660,2026-04-07,C01178,Екатеринбург,повторная продажа,Кузнецов И.В.,Фильтры,Фильтр F-30,1,0.07,23448,16625,5,нет проблемы,11,0,2026-04,6823,0.291,False,высокая,promoter
12661,2026-04-07,C01766,Казань,почта,Петров М.С.,Фильтры,Фильтр F-30,2,0.1,46707,31395,5,нет проблемы,11,0,2026-04,15312,0.328,False,высокая,promoter
12662,2026-04-07,C01129,Екатеринбург,почта,Иванова А.А.,Фильтры,Фильтр F-30,1,0.1,22165,15656,4,нет проблемы,14,0,2026-04,6509,0.294,False,средняя,passive
12663,2026-04-07,C00778,Москва,повторная продажа,Кузнецов И.В.,Компрессоры,Компрессор А-120,1,0.07,128424,89494,3,совместимость,16,0,2026-04,38930,0.303,True,низкая,detractor
12664,2026-04-07,C01031,Екатеринбург,сайт,Егорова Т.С.,Контроллеры,Контроллер C-9,3,0.0,204957,138355,4,нет проблемы,6,0,2026-04,66602,0.325,False,средняя,passive
12665,2026-04-07,C00865,Санкт-Петербург,почта,Морозов Д.А.,Редукторы,Редуктор R-8,1,0.05,84450,66164,4,срок поставки,37,0,2026-04,18286,0.217,True,средняя,passive
12666,2026-04-07,C01770,Казань,почта,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.1,129587,96059,4,нет проблемы,29,0,2026-04,33528,0.259,False,средняя,passive
12667,2026-04-07,C00577,Екатеринбург,повторная продажа,Морозов Д.А.,Насосы,Насос Н-45,1,0.1,63300,49327,5,нет проблемы,8,0,2026-04,13973,0.221,False,высокая,promoter
12668,2026-04-07,C01740,Москва,почта,Зайцева В.Л.,Клапаны,Клапан V-12,1,0.1,35567,26129,5,нет проблемы,15,0,2026-04,9438,0.265,False,высокая,promoter
12669,2026-04-07,C01483,Санкт-Петербург,телефон,Громов А.Н.,Фильтры,Фильтр F-30,3,0.1,66784,47088,4,нет проблемы,9,0,2026-04,19696,0.295,False,средняя,passive
12670,2026-04-07,C00538,Санкт-Петербург,повторная продажа,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.1,135237,98088,5,нет проблемы,14,0,2026-04,37149,0.275,False,высокая,promoter
12671,2026-04-07,C00522,Санкт-Петербург,повторная продажа,Громов А.Н.,Клапаны,Клапан V-12,1,0.0,39092,28726,4,нет проблемы,4,0,2026-04,10366,0.265,False,средняя,passive
12672,2026-04-07,C01249,Казань,почта,Громов А.Н.,Компрессоры,Компрессор А-120,1,0.03,132192,97560,4,срок поставки,34,0,2026-04,34632,0.262,True,средняя,passive
12673,2026-04-07,C00638,Екатеринбург,сайт,Орлова Е.И.,Клапаны,Клапан V-12,1,0.0,37335,26367,1,доставка,17,1,2026-04,10968,0.294,True,низкая,detractor
12674,2026-04-07,C01121,Москва,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.1,121967,86453,2,комплектация,30,1,2026-04,35514,0.291,True,низкая,detractor
12675,2026-04-07,C00222,Москва,сайт,Громов А.Н.,Компрессоры,Компрессор А-120,1,0.05,127815,90620,2,неполное описание,16,0,2026-04,37195,0.291,True,низкая,detractor
12676,2026-04-08,C00050,Казань,повторная продажа,Смирнов Р.О.,Фильтры,Фильтр F-30,1,0.03,24271,16144,5,нет проблемы,10,0,2026-04,8127,0.335,False,высокая,promoter
12677,2026-04-08,C02006,Москва,телефон,Волкова Н.П.,Редукторы,Редуктор R-8,2,0.03,188931,143863,4,нет проблемы,10,0,2026-04,45068,0.239,False,средняя,passive
12678,2026-04-08,C01181,Санкт-Петербург,сайт,Смирнов Р.О.,Датчики,Датчик D-17,1,0.07,16811,11134,4,нет проблемы,18,0,2026-04,5677,0.338,False,средняя,passive
12679,2026-04-08,C00209,Санкт-Петербург,сайт,Громов А.Н.,Клапаны,Клапан V-12,1,0.05,38360,26750,3,документы,18,0,2026-04,11610,0.303,True,низкая,detractor
12680,2026-04-08,C01180,Москва,сайт,Алексеева Ю.С.,Компрессоры,Компрессор А-120,2,0.03,298614,219936,4,цена,23,0,2026-04,78678,0.263,True,средняя,passive
12681,2026-04-08,C00459,Екатеринбург,сайт,Новиков П.К.,Датчики,Датчик D-17,3,0.0,58442,37703,5,нет проблемы,11,0,2026-04,20739,0.355,False,высокая,promoter
12682,2026-04-08,C00741,Санкт-Петербург,сайт,Петров М.С.,Фильтры,Фильтр F-30,2,0.1,48273,32976,5,нет проблемы,5,0,2026-04,15297,0.317,False,высокая,promoter
12683,2026-04-08,C00364,Новосибирск,сайт,Иванова А.А.,Электродвигатели,Электродвигатель E-55,1,0.03,105918,80636,4,нет проблемы,5,0,2026-04,25282,0.239,False,средняя,passive
12684,2026-04-08,C01036,Москва,сайт,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.03,138226,98072,3,срок поставки,18,0,2026-04,40154,0.29,True,низкая,detractor
12685,2026-04-08,C02049,Новосибирск,телефон,Ким В.В.,Компрессоры,Компрессор А-120,1,0.0,144150,101267,5,нет проблемы,8,0,2026-04,42883,0.297,False,высокая,promoter
12686,2026-04-08,C01525,Москва,почта,Ким В.В.,Насосы,Насос Н-45,2,0.07,142956,107357,5,нет проблемы,20,0,2026-04,35599,0.249,False,высокая,promoter
12687,2026-04-08,C01162,Москва,сайт,Волкова Н.П.,Компрессоры,Компрессор А-120,1,0.07,128629,95670,1,документы,31,0,2026-04,32959,0.256,True,низкая,detractor
12688,2026-04-08,C01449,Санкт-Петербург,почта,Федорова М.А.,Датчики,Датчик D-17,1,0.05,18879,12228,3,совместимость,29,0,2026-04,6651,0.352,True,низкая,detractor
12689,2026-04-08,C01364,Санкт-Петербург,телефон,Петров М.С.,Электродвигатели,Электродвигатель E-55,3,0.05,359882,271193,5,нет проблемы,3,0,2026-04,88689,0.246,False,высокая,promoter
12690,2026-04-08,C01479,Москва,почта,Зайцева В.Л.,Редукторы,Редуктор R-8,4,0.0,382498,298629,4,документы,33,0,2026-04,83869,0.219,True,средняя,passive
12691,2026-04-08,C00362,Санкт-Петербург,сайт,Иванова А.А.,Редукторы,Редуктор R-8,1,0.03,91170,70874,4,срок поставки,15,0,2026-04,20296,0.223,True,средняя,passive
12692,2026-04-08,C01857,Новосибирск,сайт,Федорова М.А.,Редукторы,Редуктор R-8,1,0.05,84216,65604,4,нет проблемы,14,0,2026-04,18612,0.221,False,средняя,passive
12693,2026-04-08,C00636,Санкт-Петербург,почта,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.05,129902,93072,3,срок поставки,23,0,2026-04,36830,0.284,True,низкая,detractor
12694,2026-04-08,C00681,Москва,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,2,0.05,176727,134742,4,нет проблемы,5,0,2026-04,41985,0.238,False,средняя,passive
12695,2026-04-08,C01346,Екатеринбург,сайт,Ким В.В.,Фильтры,Фильтр F-30,2,0.05,49935,35448,5,нет проблемы,11,0,2026-04,14487,0.29,False,высокая,promoter
12696,2026-04-08,C01796,Санкт-Петербург,повторная продажа,Егорова Т.С.,Фильтры,Фильтр F-30,3,0.05,77082,52812,5,нет проблемы,11,0,2026-04,24270,0.315,False,высокая,promoter
12697,2026-04-08,C01267,Санкт-Петербург,сайт,Ким В.В.,Компрессоры,Компрессор А-120,1,0.1,126503,91474,5,нет проблемы,9,0,2026-04,35029,0.277,False,высокая,promoter
12698,2026-04-08,C00600,Новосибирск,почта,Ким В.В.,Редукторы,Редуктор R-8,2,0.0,182855,141121,2,доставка,33,0,2026-04,41734,0.228,True,низкая,detractor
12699,2026-04-08,C00679,Москва,телефон,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,2,0.03,228474,170578,5,нет проблемы,6,0,2026-04,57896,0.253,False,высокая,promoter
12700,2026-04-08,C00189,Москва,телефон,Морозов Д.А.,Клапаны,Клапан V-12,1,0.03,35405,24697,4,нет проблемы,11,0,2026-04,10708,0.302,False,средняя,passive
12701,2026-04-08,C01582,Казань,повторная продажа,Алексеева Ю.С.,Компрессоры,Компрессор А-120,2,0.0,292173,217381,4,нет проблемы,12,0,2026-04,74792,0.256,False,средняя,passive
12702,2026-04-08,C01750,Казань,почта,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,1,0.1,114134,83157,3,совместимость,31,1,2026-04,30977,0.271,True,низкая,detractor
12703,2026-04-08,C01015,Москва,почта,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,2,0.05,207951,154522,4,нет проблемы,12,0,2026-04,53429,0.257,False,средняя,passive
12704,2026-04-08,C01015,Екатеринбург,почта,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.07,136697,100503,5,нет проблемы,18,0,2026-04,36194,0.265,False,высокая,promoter
12705,2026-04-08,C00985,Москва,почта,Кузнецов И.В.,Клапаны,Клапан V-12,2,0.03,69708,50537,2,комплектация,16,0,2026-04,19171,0.275,True,низкая,detractor
12706,2026-04-08,C00727,Москва,сайт,Петров М.С.,Компрессоры,Компрессор А-120,1,0.07,137809,100502,5,нет проблемы,10,0,2026-04,37307,0.271,False,высокая,promoter
12707,2026-04-08,C01870,Москва,сайт,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.07,134502,93714,2,качество консультации,14,1,2026-04,40788,0.303,True,низкая,detractor
12708,2026-04-08,C01897,Казань,почта,Волкова Н.П.,Фильтры,Фильтр F-30,2,0.0,53656,37533,4,нет проблемы,9,0,2026-04,16123,0.3,False,средняя,passive
12709,2026-04-08,C02091,Новосибирск,повторная продажа,Зайцева В.Л.,Контроллеры,Контроллер C-9,3,0.03,199321,135039,5,нет проблемы,12,0,2026-04,64282,0.323,False,высокая,promoter
12710,2026-04-08,C01977,Новосибирск,сайт,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0.07,106306,79297,5,неполное описание,29,1,2026-04,27009,0.254,True,высокая,promoter
12711,2026-04-08,C00828,Москва,сайт,Орлова Е.И.,Редукторы,Редуктор R-8,1,0.0,92794,73106,4,нет проблемы,9,0,2026-04,19688,0.212,False,средняя,passive
12712,2026-04-08,C00957,Москва,почта,Сидорова Н.К.,Фильтры,Фильтр F-30,3,0.03,70978,49564,2,доставка,23,0,2026-04,21414,0.302,True,низкая,detractor
12713,2026-04-08,C01189,Москва,телефон,Сидорова Н.К.,Фильтры,Фильтр F-30,1,0.03,24658,17205,3,комплектация,28,0,2026-04,7453,0.302,True,низкая,detractor
12714,2026-04-08,C00463,Москва,повторная продажа,Алексеева Ю.С.,Редукторы,Редуктор R-8,3,0.07,261187,198521,4,нет проблемы,12,0,2026-04,62666,0.24,False,средняя,passive
12715,2026-04-08,C01771,Екатеринбург,повторная продажа,Смирнов Р.О.,Датчики,Датчик D-17,2,0.07,35714,23666,3,совместимость,25,0,2026-04,12048,0.337,True,низкая,detractor
12716,2026-04-08,C00095,Москва,сайт,Орлова Е.И.,Насосы,Насос Н-45,2,0.05,127687,98228,4,нет проблемы,14,0,2026-04,29459,0.231,False,средняя,passive
12717,2026-04-09,C01063,Москва,телефон,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.0,134807,96000,5,нет проблемы,9,0,2026-04,38807,0.288,False,высокая,promoter
12718,2026-04-09,C01842,Санкт-Петербург,почта,Волкова Н.П.,Насосы,Насос Н-45,1,0.0,68920,52367,2,срок поставки,32,0,2026-04,16553,0.24,True,низкая,detractor
12719,2026-04-09,C00564,Москва,сайт,Егорова Т.С.,Насосы,Насос Н-45,3,0.03,203550,156915,3,цена,29,0,2026-04,46635,0.229,True,низкая,detractor
12720,2026-04-09,C01571,Екатеринбург,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.03,132333,94360,4,срок поставки,23,0,2026-04,37973,0.287,True,средняя,passive
12721,2026-04-09,C00364,Казань,повторная продажа,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.03,136213,97400,2,комплектация,22,0,2026-04,38813,0.285,True,низкая,detractor
12722,2026-04-09,C00670,Казань,почта,Зайцева В.Л.,Компрессоры,Компрессор А-120,3,0.07,408869,302815,5,нет проблемы,13,0,2026-04,106054,0.259,False,высокая,promoter
12723,2026-04-09,C00494,Екатеринбург,телефон,Кузнецов И.В.,Клапаны,Клапан V-12,1,0.1,31602,22650,5,нет проблемы,11,0,2026-04,8952,0.283,False,высокая,promoter
12724,2026-04-09,C01799,Новосибирск,сайт,Волкова Н.П.,Компрессоры,Компрессор А-120,3,0.05,434470,309239,5,нет проблемы,6,0,2026-04,125231,0.288,False,высокая,promoter
12725,2026-04-09,C01980,Москва,почта,Громов А.Н.,Контроллеры,Контроллер C-9,1,0.07,61784,39530,4,совместимость,26,0,2026-04,22254,0.36,True,средняя,passive
12726,2026-04-09,C02068,Москва,телефон,Громов А.Н.,Клапаны,Клапан V-12,3,0.03,111555,77818,5,нет проблемы,9,0,2026-04,33737,0.302,False,высокая,promoter
12727,2026-04-09,C01943,Москва,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,3,0.03,392198,290567,4,нет проблемы,15,0,2026-04,101631,0.259,False,средняя,passive
12728,2026-04-09,C01045,Санкт-Петербург,телефон,Иванова А.А.,Насосы,Насос Н-45,4,0.03,284696,221727,3,качество консультации,16,0,2026-04,62969,0.221,True,низкая,detractor
12729,2026-04-09,C01172,Казань,телефон,Орлова Е.И.,Контроллеры,Контроллер C-9,1,0.07,56619,37669,5,нет проблемы,6,0,2026-04,18950,0.335,False,высокая,promoter
12730,2026-04-09,C01706,Казань,почта,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.07,141237,100608,4,нет проблемы,18,0,2026-04,40629,0.288,False,средняя,passive
12731,2026-04-09,C01600,Новосибирск,сайт,Федорова М.А.,Редукторы,Редуктор R-8,1,0.05,92996,74241,5,нет проблемы,3,0,2026-04,18755,0.202,False,высокая,promoter
12732,2026-04-09,C00804,Санкт-Петербург,повторная продажа,Орлова Е.И.,Компрессоры,Компрессор А-120,1,0.05,143911,100857,5,нет проблемы,12,0,2026-04,43054,0.299,False,высокая,promoter
12733,2026-04-09,C00799,Москва,повторная продажа,Морозов Д.А.,Контроллеры,Контроллер C-9,3,0.03,183294,123720,4,нет проблемы,14,0,2026-04,59574,0.325,False,средняя,passive
12734,2026-04-09,C00604,Москва,сайт,Петров М.С.,Редукторы,Редуктор R-8,1,0.0,94497,75522,5,нет проблемы,17,0,2026-04,18975,0.201,False,высокая,promoter
12735,2026-04-09,C01226,Москва,почта,Сидорова Н.К.,Компрессоры,Компрессор А-120,2,0.05,297170,211472,5,нет проблемы,28,0,2026-04,85698,0.288,False,высокая,promoter
12736,2026-04-09,C01587,Санкт-Петербург,телефон,Орлова Е.И.,Контроллеры,Контроллер C-9,1,0.05,56661,37747,3,совместимость,22,0,2026-04,18914,0.334,True,низкая,detractor
12737,2026-04-09,C00009,Санкт-Петербург,почта,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.05,136448,96225,2,совместимость,19,0,2026-04,40223,0.295,True,низкая,detractor
12738,2026-04-09,C01907,Москва,повторная продажа,Громов А.Н.,Редукторы,Редуктор R-8,4,0.0,381293,292075,4,совместимость,25,1,2026-04,89218,0.234,True,средняя,passive
12739,2026-04-09,C01573,Москва,сайт,Сидорова Н.К.,Контроллеры,Контроллер C-9,1,0.0,59143,39043,3,неполное описание,37,0,2026-04,20100,0.34,True,низкая,detractor
12740,2026-04-09,C00109,Новосибирск,телефон,Волкова Н.П.,Насосы,Насос Н-45,2,0.05,139687,102762,5,нет проблемы,6,0,2026-04,36925,0.264,False,высокая,promoter
12741,2026-04-09,C01740,Санкт-Петербург,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,2,0.05,228043,173095,5,совместимость,32,0,2026-04,54948,0.241,True,высокая,promoter
12742,2026-04-09,C00216,Москва,сайт,Сидорова Н.К.,Контроллеры,Контроллер C-9,2,0.0,119961,77163,4,документы,16,0,2026-04,42798,0.357,True,средняя,passive
